Date,City,District,Price
2020-04-01,Vilnius,Santariškės,1349.62
2019-05-01,Vilnius,Santariškės,1537.25
2021-02-01,Vilnius,Santariškės,1398.14
2020-05-01,Vilnius,Santariškės,1366.48
2021-06-01,Vilnius,Verkiai,1517.92
2022-04-01,Vilnius,Verkiai,1509.76
2021-09-01,Vilnius,Verkiai,1645.07
2021-04-01,Vilnius,Verkiai,1311.82
2021-07-01,Vilnius,Verkiai,1528.19
2022-08-01,Vilnius,Verkiai,1265.91
2020-12-01,Vilnius,Verkiai,1293.89
2021-12-01,Vilnius,Verkiai,1376.34
2021-02-01,Vilnius,Verkiai,1358.59
2021-10-01,Vilnius,Verkiai,1567.72
2020-09-01,Vilnius,Verkiai,1195.73
2022-02-01,Vilnius,Verkiai,1550.55
2022-07-01,Vilnius,Verkiai,1258.29
2020-11-01,Vilnius,Verkiai,1267.08
2021-03-01,Vilnius,Verkiai,1354.95
2022-01-01,Vilnius,Verkiai,1455.31
2022-03-01,Vilnius,Verkiai,1557.8
2021-01-01,Vilnius,Verkiai,1324.24
2021-11-01,Vilnius,Verkiai,1479.12
2020-10-01,Vilnius,Verkiai,1214.86
2021-05-01,Vilnius,Verkiai,1305.0
2021-08-01,Vilnius,Verkiai,1678.94
2022-06-01,Vilnius,Verkiai,1309.23
2022-05-01,Vilnius,Verkiai,1476.57
2017-03-01,Vilnius,Visoriai,1170.36
2018-10-01,Vilnius,Visoriai,1307.77
2018-02-01,Vilnius,Visoriai,1329.86
2017-11-01,Vilnius,Visoriai,1294.45
2018-11-01,Vilnius,Visoriai,1324.19
2018-05-01,Vilnius,Visoriai,1322.11
2017-08-01,Vilnius,Visoriai,1231.25
2018-01-01,Vilnius,Visoriai,1296.81
2017-01-01,Vilnius,Visoriai,1283.52
2018-09-01,Vilnius,Visoriai,1294.37
2018-08-01,Vilnius,Visoriai,1276.95
2017-06-01,Vilnius,Visoriai,1134.4
2017-04-01,Vilnius,Visoriai,1166.68
2017-10-01,Vilnius,Visoriai,1328.27
2017-05-01,Vilnius,Visoriai,1120.18
2018-07-01,Vilnius,Visoriai,1283.56
2018-03-01,Vilnius,Visoriai,1294.94
2017-09-01,Vilnius,Visoriai,1276.77
2018-04-01,Vilnius,Visoriai,1280.96
2018-06-01,Vilnius,Visoriai,1268.33
2017-02-01,Vilnius,Visoriai,1246.67
2017-07-01,Vilnius,Visoriai,1161.49
2017-12-01,Vilnius,Visoriai,1269.55
2019-11-01,Vilnius,Vilkpėdė,801.01
2017-12-01,Vilnius,Vilkpėdė,911.34
2018-09-01,Vilnius,Vilkpėdė,875.5
2020-11-01,Vilnius,Vilkpėdė,635.23
2021-02-01,Vilnius,Vilkpėdė,687.69
2017-08-01,Vilnius,Vilkpėdė,854.26
2020-03-01,Vilnius,Vilkpėdė,907.05
2020-12-01,Vilnius,Vilkpėdė,615.59
2020-06-01,Vilnius,Vilkpėdė,975.25
2018-08-01,Vilnius,Vilkpėdė,925.76
2019-08-01,Vilnius,Vilkpėdė,713.5
2020-07-01,Vilnius,Vilkpėdė,964.81
2019-03-01,Vilnius,Vilkpėdė,835.43
2018-07-01,Vilnius,Vilkpėdė,853.31
2020-04-01,Vilnius,Vilkpėdė,1287.41
2018-02-01,Vilnius,Vilkpėdė,706.53
2020-02-01,Vilnius,Vilkpėdė,815.97
2019-10-01,Vilnius,Vilkpėdė,733.6
2018-10-01,Vilnius,Vilkpėdė,849.66
2020-08-01,Vilnius,Vilkpėdė,857.37
2019-07-01,Vilnius,Vilkpėdė,671.19
2019-12-01,Vilnius,Vilkpėdė,790.58
2018-06-01,Vilnius,Vilkpėdė,845.27
2018-01-01,Vilnius,Vilkpėdė,703.35
2019-06-01,Vilnius,Vilkpėdė,691.87
2018-12-01,Vilnius,Vilkpėdė,865.62
2019-02-01,Vilnius,Vilkpėdė,883.17
2020-01-01,Vilnius,Vilkpėdė,791.76
2019-01-01,Vilnius,Vilkpėdė,853.33
2019-09-01,Vilnius,Vilkpėdė,723.8
2018-03-01,Vilnius,Vilkpėdė,645.32
2017-11-01,Vilnius,Vilkpėdė,835.21
2018-04-01,Vilnius,Vilkpėdė,637.11
2019-05-01,Vilnius,Vilkpėdė,710.94
2020-05-01,Vilnius,Vilkpėdė,1287.41
2020-09-01,Vilnius,Vilkpėdė,1243.91
2018-05-01,Vilnius,Vilkpėdė,785.26
2019-04-01,Vilnius,Vilkpėdė,723.22
2018-11-01,Vilnius,Vilkpėdė,865.83
2020-10-01,Vilnius,Vilkpėdė,1045.94
2021-01-01,Vilnius,Vilkpėdė,634.52
2019-10-01,Vilnius,Viršuliškės,1131.87
2019-07-01,Vilnius,Viršuliškės,1210.14
2018-01-01,Vilnius,Viršuliškės,2823.31
2019-09-01,Vilnius,Viršuliškės,1198.29
2019-11-01,Vilnius,Viršuliškės,1123.32
2019-02-01,Vilnius,Viršuliškės,1345.64
2019-12-01,Vilnius,Viršuliškės,1131.59
2019-08-01,Vilnius,Viršuliškės,1210.14
2017-03-01,Vilnius,Viršuliškės,1452.31
2018-03-01,Vilnius,Viršuliškės,2823.31
2019-03-01,Vilnius,Viršuliškės,1345.64
2018-02-01,Vilnius,Viršuliškės,2823.31
2018-02-01,Vilnius,Guriai,2300.0
2019-11-01,Vilnius,Guriai,1263.03
2019-01-01,Vilnius,Guriai,861.59
2019-03-01,Vilnius,Guriai,1052.11
2018-05-01,Vilnius,Guriai,1046.2
2019-04-01,Vilnius,Guriai,1047.23
2020-04-01,Vilnius,Guriai,1023.27
2019-06-01,Vilnius,Guriai,1059.93
2020-03-01,Vilnius,Guriai,1022.3
2018-03-01,Vilnius,Guriai,1378.41
2018-06-01,Vilnius,Guriai,722.56
2020-07-01,Vilnius,Guriai,1456.8
2020-05-01,Vilnius,Guriai,1115.64
2018-04-01,Vilnius,Guriai,1524.2
2017-12-01,Vilnius,Guriai,1405.61
2019-02-01,Vilnius,Guriai,1076.86
2018-09-01,Vilnius,Guriai,1286.19
2020-02-01,Vilnius,Guriai,1003.08
2018-08-01,Vilnius,Guriai,903.45
2020-01-01,Vilnius,Guriai,1235.73
2019-12-01,Vilnius,Guriai,1283.9
2020-06-01,Vilnius,Guriai,1456.8
2018-12-01,Vilnius,Guriai,666.67
2020-10-01,Vilnius,Guriai,1100.0
2019-05-01,Vilnius,Guriai,1074.0
2018-07-01,Vilnius,Guriai,749.78
2018-01-01,Vilnius,Guriai,1431.88
2020-09-01,Vilnius,Guriai,1146.67
2020-01-01,Vilnius,Gudeliai,1040.44
2019-04-01,Vilnius,Gudeliai,1146.93
2019-09-01,Vilnius,Gudeliai,1092.11
2019-11-01,Vilnius,Gudeliai,1050.94
2019-05-01,Vilnius,Gudeliai,1096.49
2019-08-01,Vilnius,Gudeliai,1092.11
2019-06-01,Vilnius,Gudeliai,1096.49
2019-10-01,Vilnius,Gudeliai,1070.18
2019-03-01,Vilnius,Gudeliai,1162.28
2019-07-01,Vilnius,Gudeliai,1093.52
2019-12-01,Vilnius,Gudeliai,1054.65
2017-06-01,Vilnius,Jeruzalė,1244.01
2017-05-01,Vilnius,Jeruzalė,1220.86
2017-09-01,Vilnius,Jeruzalė,1232.78
2017-04-01,Vilnius,Jeruzalė,1174.3
2017-03-01,Vilnius,Jeruzalė,1197.66
2017-10-01,Vilnius,Jeruzalė,1253.76
2017-01-01,Vilnius,Jeruzalė,1181.42
2017-07-01,Vilnius,Jeruzalė,1376.66
2017-02-01,Vilnius,Jeruzalė,1248.11
2017-08-01,Vilnius,Jeruzalė,1346.42
2019-02-01,Vilnius,Grigiškės,902.83
2018-11-01,Vilnius,Grigiškės,787.26
2019-07-01,Vilnius,Grigiškės,908.78
2021-06-01,Vilnius,Grigiškės,997.79
2021-01-01,Vilnius,Grigiškės,715.43
2020-08-01,Vilnius,Grigiškės,853.35
2021-05-01,Vilnius,Grigiškės,922.36
2018-10-01,Vilnius,Grigiškės,745.62
2019-08-01,Vilnius,Grigiškės,882.74
2022-07-01,Vilnius,Grigiškės,1521.53
2021-11-01,Vilnius,Grigiškės,1072.3
2018-09-01,Vilnius,Grigiškės,766.51
2020-10-01,Vilnius,Grigiškės,775.14
2021-12-01,Vilnius,Grigiškės,1227.42
2022-04-01,Vilnius,Grigiškės,1292.23
2019-01-01,Vilnius,Grigiškės,902.7
2021-04-01,Vilnius,Grigiškės,807.83
2020-03-01,Vilnius,Grigiškės,948.24
2018-07-01,Vilnius,Grigiškės,790.53
2021-09-01,Vilnius,Grigiškės,1122.24
2022-05-01,Vilnius,Grigiškės,1434.4
2019-06-01,Vilnius,Grigiškės,910.45
2020-06-01,Vilnius,Grigiškės,851.22
2021-08-01,Vilnius,Grigiškės,1069.95
2018-08-01,Vilnius,Grigiškės,756.22
2018-12-01,Vilnius,Grigiškės,861.02
2019-05-01,Vilnius,Grigiškės,906.99
2020-11-01,Vilnius,Grigiškės,757.21
2019-09-01,Vilnius,Grigiškės,861.72
2019-03-01,Vilnius,Grigiškės,929.35
2020-01-01,Vilnius,Grigiškės,914.52
2019-04-01,Vilnius,Grigiškės,964.95
2020-05-01,Vilnius,Grigiškės,919.59
2019-12-01,Vilnius,Grigiškės,917.3
2020-07-01,Vilnius,Grigiškės,875.7
2020-12-01,Vilnius,Grigiškės,753.39
2022-01-01,Vilnius,Grigiškės,1148.45
2021-07-01,Vilnius,Grigiškės,960.85
2018-06-01,Vilnius,Grigiškės,829.01
2019-11-01,Vilnius,Grigiškės,881.22
2022-03-01,Vilnius,Grigiškės,1166.29
2022-08-01,Vilnius,Grigiškės,1562.48
2020-09-01,Vilnius,Grigiškės,837.93
2022-02-01,Vilnius,Grigiškės,1097.8
2020-04-01,Vilnius,Grigiškės,994.13
2021-02-01,Vilnius,Grigiškės,860.75
2019-10-01,Vilnius,Grigiškės,863.07
2021-10-01,Vilnius,Grigiškės,1086.64
2022-06-01,Vilnius,Grigiškės,1487.5
2020-02-01,Vilnius,Grigiškės,855.5
2021-03-01,Vilnius,Grigiškės,825.82
2022-07-01,Vilnius,Tarandė,2111.4
2022-08-01,Vilnius,Tarandė,2077.24
2018-03-01,Vilnius,Turniškės,3353.66
2019-08-01,Vilnius,Turniškės,2470.87
2018-05-01,Vilnius,Turniškės,3123.2
2018-10-01,Vilnius,Turniškės,1829.71
2019-04-01,Vilnius,Turniškės,2616.7
2019-11-01,Vilnius,Turniškės,2268.77
2018-08-01,Vilnius,Turniškės,2078.47
2020-04-01,Vilnius,Turniškės,2380.95
2020-03-01,Vilnius,Turniškės,2362.27
2018-02-01,Vilnius,Turniškės,3353.66
2019-09-01,Vilnius,Turniškės,2357.69
2019-06-01,Vilnius,Turniškės,2494.04
2018-07-01,Vilnius,Turniškės,2084.43
2018-04-01,Vilnius,Turniškės,3353.66
2018-06-01,Vilnius,Turniškės,2084.43
2019-12-01,Vilnius,Turniškės,2248.68
2018-09-01,Vilnius,Turniškės,1744.33
2019-02-01,Vilnius,Turniškės,1479.29
2020-05-01,Vilnius,Turniškės,2380.95
2019-01-01,Vilnius,Turniškės,1776.41
2020-06-01,Vilnius,Turniškės,2046.01
2020-02-01,Vilnius,Turniškės,2225.43
2019-03-01,Vilnius,Turniškės,2158.77
2018-12-01,Vilnius,Turniškės,1959.82
2020-01-01,Vilnius,Turniškės,2104.65
2018-11-01,Vilnius,Turniškės,1749.49
2019-05-01,Vilnius,Turniškės,2540.04
2018-01-01,Vilnius,Turniškės,3353.66
2019-10-01,Vilnius,Turniškės,2213.12
2019-07-01,Vilnius,Turniškės,2481.95
2018-04-01,Vilnius,Trakų Vokė,833.73
2020-08-01,Vilnius,Trakų Vokė,836.04
2021-01-01,Vilnius,Trakų Vokė,980.71
2017-11-01,Vilnius,Trakų Vokė,914.07
2018-11-01,Vilnius,Trakų Vokė,662.65
2021-04-01,Vilnius,Trakų Vokė,959.8
2022-01-01,Vilnius,Trakų Vokė,1116.37
2020-12-01,Vilnius,Trakų Vokė,987.98
2021-10-01,Vilnius,Trakų Vokė,1156.92
2019-02-01,Vilnius,Trakų Vokė,725.06
2020-07-01,Vilnius,Trakų Vokė,810.49
2020-01-01,Vilnius,Trakų Vokė,800.04
2021-07-01,Vilnius,Trakų Vokė,1130.17
2017-03-01,Vilnius,Trakų Vokė,765.76
2018-01-01,Vilnius,Trakų Vokė,980.33
2020-11-01,Vilnius,Trakų Vokė,909.76
2018-02-01,Vilnius,Trakų Vokė,930.87
2018-09-01,Vilnius,Trakų Vokė,723.43
2019-07-01,Vilnius,Trakų Vokė,713.14
2017-06-01,Vilnius,Trakų Vokė,896.97
2019-09-01,Vilnius,Trakų Vokė,804.68
2020-04-01,Vilnius,Trakų Vokė,729.0
2022-04-01,Vilnius,Trakų Vokė,1277.21
2022-07-01,Vilnius,Trakų Vokė,1387.92
2020-05-01,Vilnius,Trakų Vokė,731.85
2017-08-01,Vilnius,Trakų Vokė,924.9
2018-06-01,Vilnius,Trakų Vokė,782.27
2020-09-01,Vilnius,Trakų Vokė,825.97
2021-08-01,Vilnius,Trakų Vokė,1086.74
2019-01-01,Vilnius,Trakų Vokė,670.78
2019-10-01,Vilnius,Trakų Vokė,784.07
2021-12-01,Vilnius,Trakų Vokė,1098.93
2022-03-01,Vilnius,Trakų Vokė,1276.99
2019-12-01,Vilnius,Trakų Vokė,776.09
2021-11-01,Vilnius,Trakų Vokė,1162.61
2022-08-01,Vilnius,Trakų Vokė,1392.49
2018-08-01,Vilnius,Trakų Vokė,747.31
2021-05-01,Vilnius,Trakų Vokė,972.62
2017-09-01,Vilnius,Trakų Vokė,918.42
2018-10-01,Vilnius,Trakų Vokė,685.07
2022-05-01,Vilnius,Trakų Vokė,1235.34
2022-06-01,Vilnius,Trakų Vokė,1280.76
2017-07-01,Vilnius,Trakų Vokė,872.93
2021-09-01,Vilnius,Trakų Vokė,1096.63
2017-02-01,Vilnius,Trakų Vokė,756.23
2019-03-01,Vilnius,Trakų Vokė,616.98
2021-03-01,Vilnius,Trakų Vokė,937.37
2019-06-01,Vilnius,Trakų Vokė,690.8
2020-02-01,Vilnius,Trakų Vokė,798.44
2020-10-01,Vilnius,Trakų Vokė,845.36
2018-05-01,Vilnius,Trakų Vokė,809.01
2021-02-01,Vilnius,Trakų Vokė,920.69
2019-08-01,Vilnius,Trakų Vokė,718.15
2017-01-01,Vilnius,Trakų Vokė,725.48
2017-05-01,Vilnius,Trakų Vokė,816.4
2017-04-01,Vilnius,Trakų Vokė,791.6
2017-12-01,Vilnius,Trakų Vokė,961.77
2019-11-01,Vilnius,Trakų Vokė,742.17
2018-03-01,Vilnius,Trakų Vokė,853.26
2020-03-01,Vilnius,Trakų Vokė,768.53
2017-10-01,Vilnius,Trakų Vokė,905.98
2019-04-01,Vilnius,Trakų Vokė,648.4
2018-12-01,Vilnius,Trakų Vokė,717.05
2019-05-01,Vilnius,Trakų Vokė,651.29
2020-06-01,Vilnius,Trakų Vokė,805.31
2021-06-01,Vilnius,Trakų Vokė,1055.29
2018-07-01,Vilnius,Trakų Vokė,787.07
2022-02-01,Vilnius,Trakų Vokė,1225.31
2019-09-01,Vilnius,Markučiai,1386.28
2019-01-01,Vilnius,Markučiai,1194.2
2020-01-01,Vilnius,Markučiai,1885.5
2018-11-01,Vilnius,Markučiai,1351.3
2019-12-01,Vilnius,Markučiai,1691.65
2019-05-01,Vilnius,Markučiai,1708.78
2018-02-01,Vilnius,Markučiai,993.98
2019-11-01,Vilnius,Markučiai,1532.9
2020-09-01,Vilnius,Markučiai,1525.2
2018-09-01,Vilnius,Markučiai,1779.71
2018-01-01,Vilnius,Markučiai,1000.53
2019-06-01,Vilnius,Markučiai,1629.99
2018-05-01,Vilnius,Markučiai,981.57
2019-03-01,Vilnius,Markučiai,1193.55
2018-03-01,Vilnius,Markučiai,1005.42
2018-07-01,Vilnius,Markučiai,1368.27
2020-08-01,Vilnius,Markučiai,1681.02
2019-04-01,Vilnius,Markučiai,1349.85
2018-12-01,Vilnius,Markučiai,1113.69
2020-06-01,Vilnius,Markučiai,1473.97
2018-08-01,Vilnius,Markučiai,1735.56
2020-11-01,Vilnius,Markučiai,1200.6
2018-06-01,Vilnius,Markučiai,1253.43
2019-02-01,Vilnius,Markučiai,1253.6
2021-01-01,Vilnius,Markučiai,978.98
2021-02-01,Vilnius,Markučiai,867.05
2018-04-01,Vilnius,Markučiai,952.76
2020-05-01,Vilnius,Markučiai,1465.48
2019-10-01,Vilnius,Markučiai,1541.66
2020-10-01,Vilnius,Markučiai,1298.27
2020-04-01,Vilnius,Markučiai,1809.66
2019-07-01,Vilnius,Markučiai,1511.94
2020-03-01,Vilnius,Markučiai,1686.95
2020-12-01,Vilnius,Markučiai,1186.72
2020-02-01,Vilnius,Markučiai,1854.7
2020-07-01,Vilnius,Markučiai,1838.72
2018-10-01,Vilnius,Markučiai,1754.48
2019-08-01,Vilnius,Markučiai,1238.86
2018-06-01,Vilnius,Mažieji Gulbinai,1875.81
2019-03-01,Vilnius,Mažieji Gulbinai,1028.82
2021-04-01,Vilnius,Mažieji Gulbinai,1365.08
2018-05-01,Vilnius,Mažieji Gulbinai,1856.73
2019-02-01,Vilnius,Mažieji Gulbinai,1108.97
2020-02-01,Vilnius,Mažieji Gulbinai,1145.48
2020-04-01,Vilnius,Mažieji Gulbinai,1138.25
2017-10-01,Vilnius,Mažieji Gulbinai,1145.75
2018-09-01,Vilnius,Mažieji Gulbinai,1721.46
2017-04-01,Vilnius,Mažieji Gulbinai,849.33
2017-03-01,Vilnius,Mažieji Gulbinai,919.86
2017-11-01,Vilnius,Mažieji Gulbinai,1437.62
2019-06-01,Vilnius,Mažieji Gulbinai,1331.17
2022-03-01,Vilnius,Mažieji Gulbinai,1928.72
2021-11-01,Vilnius,Mažieji Gulbinai,1450.58
2017-09-01,Vilnius,Mažieji Gulbinai,922.91
2018-02-01,Vilnius,Mažieji Gulbinai,1619.26
2019-12-01,Vilnius,Mažieji Gulbinai,1227.13
2021-05-01,Vilnius,Mažieji Gulbinai,1435.95
2021-10-01,Vilnius,Mažieji Gulbinai,1356.32
2019-05-01,Vilnius,Mažieji Gulbinai,1101.79
2019-08-01,Vilnius,Mažieji Gulbinai,1411.25
2019-10-01,Vilnius,Mažieji Gulbinai,1351.66
2021-07-01,Vilnius,Mažieji Gulbinai,1294.24
2021-03-01,Vilnius,Mažieji Gulbinai,1352.24
2018-01-01,Vilnius,Mažieji Gulbinai,1352.71
2020-07-01,Vilnius,Mažieji Gulbinai,1351.46
2017-06-01,Vilnius,Mažieji Gulbinai,820.77
2020-06-01,Vilnius,Mažieji Gulbinai,1250.0
2020-11-01,Vilnius,Mažieji Gulbinai,1271.2
2020-10-01,Vilnius,Mažieji Gulbinai,1337.73
2018-12-01,Vilnius,Mažieji Gulbinai,1214.05
2018-04-01,Vilnius,Mažieji Gulbinai,1688.73
2020-12-01,Vilnius,Mažieji Gulbinai,1111.28
2019-09-01,Vilnius,Mažieji Gulbinai,1433.94
2017-05-01,Vilnius,Mažieji Gulbinai,845.1
2020-01-01,Vilnius,Mažieji Gulbinai,1197.67
2020-03-01,Vilnius,Mažieji Gulbinai,1140.49
2021-09-01,Vilnius,Mažieji Gulbinai,1237.49
2019-07-01,Vilnius,Mažieji Gulbinai,1415.39
2017-08-01,Vilnius,Mažieji Gulbinai,923.72
2020-05-01,Vilnius,Mažieji Gulbinai,1229.7
2022-01-01,Vilnius,Mažieji Gulbinai,1863.35
2018-11-01,Vilnius,Mažieji Gulbinai,1232.11
2021-01-01,Vilnius,Mažieji Gulbinai,1112.97
2021-08-01,Vilnius,Mažieji Gulbinai,1233.11
2018-08-01,Vilnius,Mažieji Gulbinai,1694.24
2019-11-01,Vilnius,Mažieji Gulbinai,1283.23
2021-06-01,Vilnius,Mažieji Gulbinai,1351.25
2018-10-01,Vilnius,Mažieji Gulbinai,1326.47
2018-03-01,Vilnius,Mažieji Gulbinai,1701.94
2020-08-01,Vilnius,Mažieji Gulbinai,1486.17
2021-02-01,Vilnius,Mažieji Gulbinai,1252.82
2019-01-01,Vilnius,Mažieji Gulbinai,1399.51
2019-04-01,Vilnius,Mažieji Gulbinai,1078.69
2022-02-01,Vilnius,Mažieji Gulbinai,1945.58
2017-07-01,Vilnius,Mažieji Gulbinai,927.99
2018-07-01,Vilnius,Mažieji Gulbinai,1801.11
2017-12-01,Vilnius,Mažieji Gulbinai,1508.69
2017-02-01,Vilnius,Mažieji Gulbinai,856.32
2021-12-01,Vilnius,Mažieji Gulbinai,1572.76
2020-09-01,Vilnius,Mažieji Gulbinai,1569.06
2021-03-01,Vilnius,Galgiai,890.23
2020-07-01,Vilnius,Galgiai,775.07
2018-02-01,Vilnius,Galgiai,626.56
2019-01-01,Vilnius,Galgiai,757.36
2018-11-01,Vilnius,Galgiai,665.58
2018-10-01,Vilnius,Galgiai,740.91
2020-04-01,Vilnius,Galgiai,989.02
2018-07-01,Vilnius,Galgiai,924.34
2020-08-01,Vilnius,Galgiai,737.96
2020-01-01,Vilnius,Galgiai,782.85
2018-04-01,Vilnius,Galgiai,932.95
2019-08-01,Vilnius,Galgiai,759.62
2019-02-01,Vilnius,Galgiai,726.71
2020-11-01,Vilnius,Galgiai,904.17
2017-12-01,Vilnius,Galgiai,694.39
2019-03-01,Vilnius,Galgiai,768.05
2020-10-01,Vilnius,Galgiai,790.39
2018-03-01,Vilnius,Galgiai,914.47
2020-05-01,Vilnius,Galgiai,917.98
2020-12-01,Vilnius,Galgiai,1025.19
2019-09-01,Vilnius,Galgiai,731.18
2021-05-01,Vilnius,Galgiai,998.88
2018-09-01,Vilnius,Galgiai,773.79
2018-12-01,Vilnius,Galgiai,660.2
2019-11-01,Vilnius,Galgiai,733.07
2018-01-01,Vilnius,Galgiai,625.88
2018-06-01,Vilnius,Galgiai,911.41
2019-06-01,Vilnius,Galgiai,933.23
2021-04-01,Vilnius,Galgiai,899.63
2019-12-01,Vilnius,Galgiai,711.68
2020-06-01,Vilnius,Galgiai,895.3
2018-05-01,Vilnius,Galgiai,850.3
2018-08-01,Vilnius,Galgiai,870.45
2022-03-01,Vilnius,Galgiai,1584.31
2019-05-01,Vilnius,Galgiai,914.71
2019-07-01,Vilnius,Galgiai,816.65
2021-01-01,Vilnius,Galgiai,988.46
2021-02-01,Vilnius,Galgiai,935.25
2017-11-01,Vilnius,Galgiai,735.28
2019-04-01,Vilnius,Galgiai,794.05
2020-09-01,Vilnius,Galgiai,768.53
2020-02-01,Vilnius,Galgiai,846.33
2019-10-01,Vilnius,Galgiai,691.48
2020-03-01,Vilnius,Galgiai,994.81
2018-12-01,Vilnius,Filaretai,1168.37
2019-05-01,Vilnius,Filaretai,636.36
2020-04-01,Vilnius,Filaretai,642.2
2018-11-01,Vilnius,Filaretai,1168.37
2020-05-01,Vilnius,Filaretai,642.2
2018-06-01,Vilnius,Filaretai,1151.9
2020-12-01,Vilnius,Filaretai,1603.11
2019-03-01,Vilnius,Filaretai,636.36
2021-02-01,Vilnius,Filaretai,1317.35
2018-07-01,Vilnius,Filaretai,1200.13
2018-05-01,Vilnius,Filaretai,1176.73
2019-10-01,Vilnius,Filaretai,636.36
2017-12-01,Vilnius,Filaretai,1626.13
2018-10-01,Vilnius,Filaretai,1168.37
2020-09-01,Vilnius,Filaretai,1495.17
2020-03-01,Vilnius,Filaretai,642.2
2018-02-01,Vilnius,Filaretai,1234.69
2021-01-01,Vilnius,Filaretai,1384.16
2019-04-01,Vilnius,Filaretai,636.36
2020-11-01,Vilnius,Filaretai,1638.3
2018-04-01,Vilnius,Filaretai,1234.69
2019-01-01,Vilnius,Filaretai,1168.37
2019-06-01,Vilnius,Filaretai,636.36
2019-07-01,Vilnius,Filaretai,636.36
2018-09-01,Vilnius,Filaretai,1880.19
2018-03-01,Vilnius,Filaretai,1234.69
2018-08-01,Vilnius,Filaretai,1939.97
2019-09-01,Vilnius,Filaretai,636.36
2020-02-01,Vilnius,Filaretai,642.2
2020-10-01,Vilnius,Filaretai,1554.83
2019-02-01,Vilnius,Filaretai,776.14
2018-01-01,Vilnius,Filaretai,1451.84
2019-08-01,Vilnius,Filaretai,636.36
2017-12-01,Vilnius,Gariūnai,654.94
2020-07-01,Vilnius,Fabijoniškės,1044.14
2020-06-01,Vilnius,Fabijoniškės,1078.37
2019-12-01,Vilnius,Fabijoniškės,1050.49
2020-08-01,Vilnius,Fabijoniškės,1008.69
2021-06-01,Vilnius,Fabijoniškės,1056.08
2020-02-01,Vilnius,Fabijoniškės,1008.95
2021-07-01,Vilnius,Fabijoniškės,1030.67
2021-02-01,Vilnius,Fabijoniškės,999.06
2020-10-01,Vilnius,Fabijoniškės,1035.42
2020-11-01,Vilnius,Fabijoniškės,926.71
2020-01-01,Vilnius,Fabijoniškės,1004.06
2020-05-01,Vilnius,Fabijoniškės,1014.09
2021-05-01,Vilnius,Fabijoniškės,1010.0
2021-03-01,Vilnius,Fabijoniškės,1045.67
2020-03-01,Vilnius,Fabijoniškės,1038.29
2021-01-01,Vilnius,Fabijoniškės,910.14
2021-08-01,Vilnius,Fabijoniškės,1519.96
2019-11-01,Vilnius,Fabijoniškės,1042.28
2021-04-01,Vilnius,Fabijoniškės,1050.15
2020-04-01,Vilnius,Fabijoniškės,1048.31
2020-12-01,Vilnius,Fabijoniškės,914.76
2020-09-01,Vilnius,Fabijoniškės,963.02
2017-05-01,Vilnius,Lazdynai,1624.83
2018-02-01,Vilnius,Lazdynai,837.75
2020-04-01,Vilnius,Lazdynai,1082.94
2020-07-01,Vilnius,Lazdynai,1095.52
2020-09-01,Vilnius,Lazdynai,1104.63
2018-04-01,Vilnius,Lazdynai,1471.26
2020-03-01,Vilnius,Lazdynai,1105.25
2018-08-01,Vilnius,Lazdynai,903.21
2017-01-01,Vilnius,Lazdynai,1203.73
2017-11-01,Vilnius,Lazdynai,1241.04
2017-07-01,Vilnius,Lazdynai,1359.34
2019-07-01,Vilnius,Lazdynai,1212.35
2019-09-01,Vilnius,Lazdynai,1404.63
2017-06-01,Vilnius,Lazdynai,1367.8
2018-11-01,Vilnius,Lazdynai,1604.91
2019-06-01,Vilnius,Lazdynai,1291.58
2020-06-01,Vilnius,Lazdynai,1076.57
2017-03-01,Vilnius,Lazdynai,1455.4
2019-08-01,Vilnius,Lazdynai,1248.27
2020-05-01,Vilnius,Lazdynai,1117.64
2018-12-01,Vilnius,Lazdynai,1532.41
2019-05-01,Vilnius,Lazdynai,1459.49
2021-03-01,Vilnius,Lazdynai,1364.43
2018-06-01,Vilnius,Lazdynai,932.57
2019-02-01,Vilnius,Lazdynai,1438.68
2020-02-01,Vilnius,Lazdynai,1112.44
2017-08-01,Vilnius,Lazdynai,1497.82
2021-01-01,Vilnius,Lazdynai,1226.2
2020-08-01,Vilnius,Lazdynai,1106.4
2020-11-01,Vilnius,Lazdynai,1120.67
2019-11-01,Vilnius,Lazdynai,1195.15
2021-02-01,Vilnius,Lazdynai,1317.3
2018-07-01,Vilnius,Lazdynai,869.32
2018-09-01,Vilnius,Lazdynai,1030.21
2018-01-01,Vilnius,Lazdynai,1518.74
2020-12-01,Vilnius,Lazdynai,1172.65
2019-01-01,Vilnius,Lazdynai,1596.3
2019-12-01,Vilnius,Lazdynai,1094.97
2019-04-01,Vilnius,Lazdynai,1322.88
2017-02-01,Vilnius,Lazdynai,1311.37
2017-10-01,Vilnius,Lazdynai,1446.11
2018-03-01,Vilnius,Lazdynai,1409.73
2020-01-01,Vilnius,Lazdynai,1144.37
2017-12-01,Vilnius,Lazdynai,1447.15
2019-03-01,Vilnius,Lazdynai,1268.17
2018-05-01,Vilnius,Lazdynai,738.46
2020-10-01,Vilnius,Lazdynai,1116.18
2017-04-01,Vilnius,Lazdynai,1715.1
2017-09-01,Vilnius,Lazdynai,1607.65
2018-10-01,Vilnius,Lazdynai,1271.39
